Year,Watershed,County,Crop,TrialType,TrialDetail,YieldDifference,TrialID,TrialReport,StalkNitrateReport,ScoutingReport
2009,Middle Des Moines,Webster,Soybeans,Crop Management - Population,High vs Low Plant Population,0.8,ST2009111A,y,n,n
2009,Upper Iowa,Hardin,Soybeans,Crop Management - Population,High vs Low Plant Population,0.5,ST2009113A,y,n,n
2009,Upper Iowa,Hardin,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,0.6,ST2009113D,y,n,n
2009,Upper Iowa,Hardin,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,12.5,ST2009114A,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,10.8,ST2009114B,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,-0.4,ST2009115A,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,-1.2,ST2009115B,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,5.9,ST2009116A,y,n,n
2009,Upper Iowa,Hardin,Soybeans,Crop Management - Population,High vs Low Plant Population,1.9,ST2009117A,y,n,n
2009,Upper Iowa,Hardin,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2.3,ST2009117B,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,-2,ST2009120A,y,n,n
2009,Upper Iowa,Hardin,Soybeans,Crop Management - Population,High vs Low Plant Population,0.8,ST2009121A,y,n,n
2009,Upper Iowa,Hardin,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2.1,ST2009121B,y,n,n
2009,Upper Iowa,Hardin,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,7.3,ST2009122A,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,0.2,ST2009122B,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,5,ST2009122C,y,n,n
2009,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.4,ST2009123A,y,n,n
2009,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.5,ST2009123B,y,n,n
2009,Upper Iowa,Hardin,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.1,ST2009125B,y,n,n
2009,South Skunk,Hardin,Soybeans,Crop Management - Population,High vs Low Plant Population,1.1,ST2009126A,y,n,n
2009,South Skunk,Hardin,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,0.8,ST2009126B,y,n,n
2009,South Skunk,Hardin,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.9,ST2009127A,y,n,n
2009,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Form,NH3 vs UAN,3.9,ST2009127C,y,n,n
2009,South Skunk,Hardin,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,6.1,ST2009128A,y,n,n
2009,South Skunk,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,1.2,ST2009129A,y,n,n
2009,South Skunk,Hardin,Corn,Crop Protection - Insecticide,Aztec vs Untreated,2.2,ST2009129B,y,n,n
2009,South Skunk,Hardin,Soybeans,Crop Management - Population,High vs Low Plant Population,1.1,ST2009130A,y,n,n
2009,South Skunk,Hardin,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2.4,ST2009130B,y,n,n
2009,South Skunk,Hardin,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and Manure vs Untreated,2.7,ST2009131A,y,n,n
2009,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Form,NH3 vs UAN,0.8,ST2009131B,y,n,n
2009,South Skunk,Hamilton,Corn,Plant Nutrition - Nitrogen Form,NH3 vs UAN,13.4,ST2009132A,y,n,n
2009,South Skunk,Hamilton,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,11.3,ST2009132B,y,n,n
2009,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.3,ST2009133A,y,n,n
2009,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.5,ST2009134A,y,n,n
2009,Shell Rock,Floyd,Corn,Crop Management - Population,High vs Low Plant Population,2.9,ST2009136A,y,n,n
2009,West Fork Cedar,Cerro Gordo,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-1.7,ST2009140A,y,n,n
2009,Boone,Webster,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and UAN vs Untreated,-0.2,ST2009141A,y,n,n
2009,Boone,Webster,Corn,Plant Nutrition - Stabilizer or Additive,NutriSphere-N vs Untreated,-1.2,ST2009141B,y,n,n
2009,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,5.3,ST2009143A,y,n,n
2009,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,2.3,ST2009144A,y,n,n
2009,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.8,ST2009144B,y,n,n
2009,Winnebago,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,1.9,ST2009145A,y,n,n
2009,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.6,ST2009146A,y,n,n
2009,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.5,ST2009148A,y,n,n
2009,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,3.1,ST2009150A,y,n,n
2009,Floyd,Sioux,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-0.7,ST2009151A,y,n,n
2009,North Raccoon,Greene,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-0.1,ST2009152A,y,n,n
2009,Upper Des Moines,Humboldt,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.4,ST2009153A,y,n,n
2009,Middle Des Moines,Humboldt,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2,ST2009154A,y,n,n
2009,Upper Des Moines,Humboldt,Corn,Crop Protection - Fungicide,Headline vs Stratego,3.4,ST2009156M,y,n,n
2009,Upper Des Moines,Humboldt,Corn,Plant Nutrition - Stabilizer or Additive,NutriSphere-N vs Untreated,1,ST2009157A,y,n,n
2009,Upper Des Moines,Humboldt,Corn,Crop Protection - Fungicide,Headline vs Untreated,5.6,ST2009157B,y,n,n
2009,Upper Des Moines,Humboldt,Corn,Plant Nutrition - Stabilizer or Additive,NutriSphere-N vs Untreated,-1.1,ST2009158A,y,n,n
2009,Middle Des Moines,Webster,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.5,ST2009161A,y,n,n
2009,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,3.3,ST2009164A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.5,ST2009165A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Nitrogen Form,NH3 vs UAN,1.8,ST2009166A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,0.5,ST2009167A,y,n,n
2009,North Raccoon,Greene,Soybeans,Crop Management - Population,High vs Low Plant Population,1.5,ST2009168A,y,n,n
2009,South Skunk,Story,Corn,Plant Nutrition - Stabilizer or Additive,Instinct vs Untreated,2.4,ST2009170A,y,n,n
2009,Turkey,Fayette,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-1.1,ST2009172A,y,n,n
2009,East Fork Des Moines,Emmet,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.7,ST2009173A,y,n,n
2009,Lower Des Moines,Lee,Corn,Plant Nutrition - Fertilizer,GP 4350 vs Untreated,1.1,ST2009174A,y,n,n
2009,Blackbird-Soldier,Harrison,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,0.4,ST2009186A,y,n,n
2009,Middle Iowa,Poweshiek,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,-0.1,ST2009187A,y,n,n
2009,North Skunk,Jasper,Corn,Crop Management - Population,High vs Low Plant Population,-3.3,ST2009188A,y,n,n
2009,Lower Iowa,Washington,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.4,ST2009189A,y,n,n
2009,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,8.4,ST2009190A,y,n,n
2009,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,8.4,ST2009191A,y,n,n
2009,South Skunk,Marion,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,8.4,ST2009192A,y,n,n
2009,South Skunk,Marion,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.1,ST2009193A,y,n,n
2009,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.4,ST2009194A,y,n,n
2009,Upper Iowa,Hancock,Soybeans,Crop Management - Population,High vs Low Plant Population,3.3,ST2009195D,y,n,n
2009,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline vs Untreated,10.4,ST2009196A,y,n,n
2009,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline vs Untreated,11.2,ST2009198A,y,n,n
2009,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline vs Untreated,3.2,ST2009199A,y,n,n
2009,Boone,Wright,Corn,Plant Nutrition - Fertilizer,GP 4350 vs Untreated,6.5,ST2009200A,y,n,n
2009,Boone,Wright,Corn,Plant Nutrition - Fertilizer,GP 4350 vs Untreated,-2.5,ST2009201A,y,n,n
2009,Upper Des Moines,Humboldt,Soybeans,"Stimulant, PGR or Biological",Bio-Forge vs Untreated,1.2,ST2009204A,y,n,n
2009,Upper Des Moines,Humboldt,Corn,Plant Nutrition - Fertilizer,GP 4350 vs Untreated,1.6,ST2009205A,y,n,n
2009,Flint-Henderson,Des Moines,Corn,Crop Protection - Fungicide,Headline vs Untreated,7.9,ST2009208A,y,n,n
2009,Flint-Henderson,Des Moines,Corn,Crop Protection - Fungicide,Headline vs Untreated,7,ST2009209A,y,n,n
2009,Lower Iowa,Des Moines,Corn,Crop Protection - Fungicide,Headline vs Untreated,-9.8,ST2009210A,y,n,n
2009,Lower Iowa,Louisa,Corn,Crop Protection - Fungicide,Headline vs Untreated,4.1,ST2009211A,y,n,n
2009,Flint-Henderson,Des Moines,Corn,Crop Protection - Fungicide,Headline vs Untreated,2.7,ST2009212A,y,n,n
2009,Flint-Henderson,Des Moines,Corn,Crop Protection - Fungicide,Headline vs Untreated,2.9,ST2009213A,y,n,n
2009,Flint-Henderson,Louisa,Corn,Crop Protection - Fungicide,Headline vs Untreated,5.2,ST2009214A,y,n,n
2009,Flint-Henderson,Des Moines,Corn,Crop Protection - Fungicide,Headline vs Untreated,4.1,ST2009215A,y,n,n
2009,West Fork Cedar,Cerro Gordo,Soybeans,Crop Management - Population,High vs Low Plant Population,1.6,ST2009216A,y,n,n
2009,Upper Des Moines,Humboldt,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,0.3,ST2009219A,y,n,n
2009,Middle Des Moines,Webster,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.9,ST2009220A,y,n,n
2009,Middle Des Moines,Webster,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2,ST2009221A,y,n,n
2009,Skunk,Louisa,Corn,Plant Nutrition - Manure + Nitrogen,Manure + High N Rate vs Manure + Low N Rate,12.8,ST2009222A,y,n,n
2009,Turkey,Howard,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.6,ST2009223A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline vs Untreated,3.8,ST2009225A,y,n,n
2009,North Raccoon,Greene,Soybeans,Plant Nutrition - Lime,Lime (3rd year) vs Untreated,0.1,ST2009226A,y,n,n
2009,Big Papillion-Mosquito,Pottawattamie,Corn,Crop Management - Population,High vs Low Plant Population,-0.9,ST2009227A,y,n,n
2009,Little Sioux,Cherokee,Soybeans,Crop Management - Population,High vs Low Plant Population,0.8,ST2009230A,y,n,n
2009,Little Sioux,Cherokee,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,7.9,ST2009231A,y,n,n
2009,Lower Des Moines,Lee,Corn,Crop Protection - Fungicide,Headline vs Untreated,8.7,ST2009234A,y,n,n
2009,Flint-Henderson,Lee,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,15,ST2009236A,y,n,n
2009,Flint-Henderson,Lee,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,0.6,ST2009237A,y,n,n
2009,Lower Des Moines,Lee,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,0.6,ST2009238A,y,n,n
2009,South Skunk,Polk,Soybeans,"Stimulant, PGR or Biological",Bio-Forge vs Untreated,1.9,ST2009239A,y,n,n
2009,South Skunk,Polk,Soybeans,"Stimulant, PGR or Biological",Bio-Forge vs Untreated,-1.4,ST2009240A,y,n,n
2009,South Skunk,Story,Corn,Plant Nutrition - Fertilizer,GP 4350 vs Untreated,1.4,ST2009241A,y,n,n
2009,Little Sioux,Dickinson,Corn,Crop Management - Population,High vs Low Plant Population,2.9,ST2009242A,y,n,n
2009,South Skunk,Story,Corn,Plant Nutrition - Fertilizer,GP 4350 vs Untreated,-0.8,ST2009243A,y,n,n
2009,South Skunk,Story,Corn,Crop Protection - Fungicide,Headline vs Untreated,4.2,ST2009246A,y,n,n
2009,South Skunk,Story,Corn,Crop Protection - Fungicide,Headline vs Untreated,13.1,ST2009248A,y,n,n
2009,South Skunk,Story,Soybeans,Crop Management - Population,High vs Low Plant Population,3.2,ST2009252A,y,n,n
2009,South Skunk,Story,Soybeans,Crop Management - Population,High vs Low Plant Population,-1.4,ST2009253A,y,n,n
2009,Middle Des Moines,Pocahontas,Soybeans,Crop Management - Population,High vs Low Plant Population,1.6,ST2009254A,y,n,n
2009,Middle Des Moines,Pocahontas,Corn,Crop Management - Population,High vs Low Plant Population,-2.2,ST2009255A,y,n,n
2009,Lower Des Moines,Mahaska,Soybeans,Crop Management - Population,High vs Low Plant Population,0.6,ST2009256A,y,n,n
2009,South Skunk,Hamilton,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and Manure vs Untreated,3.3,ST2009258A,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,12.7,ST2009260A,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,8.4,ST2009260B,y,n,n
2009,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,8,ST2009261A,y,n,n
2009,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,16.7,ST2009262A,y,n,n
2009,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline vs Untreated,8.7,ST2009262B,y,n,n
2009,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,10.2,ST2009263A,y,n,n
2009,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,20.7,ST2009263B,y,n,n
2009,Upper Wapsipinicon,Fayette,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,5.1,ST2009264A,y,n,n
2009,Upper Wapsipinicon,Fayette,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,12.5,ST2009264B,y,n,n
2009,Blue Earth,Winnebago,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.7,ST2009265A,y,n,n
2009,East Fork Des Moines,Kossuth,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.8,ST2009266A,y,n,n
2009,Blue Earth,Kossuth,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.3,ST2009267A,y,n,n
2009,Blue Earth,Kossuth,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,9.1,ST2009268A,y,n,n
2009,East Fork Des Moines,Kossuth,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,6.4,ST2009269A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,-7.4,ST2009270A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,0.6,ST2009271A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,-1.6,ST2009272A,y,n,n
2009,Middle Des Moines,Boone,Corn,"Stimulant, PGR or Biological",Bio-Forge vs Untreated,-2.2,ST2009273A,y,n,n
2009,Middle Des Moines,Boone,Corn,"Stimulant, PGR or Biological",Bio-Forge vs Untreated,1.5,ST2009274A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,-2.3,ST2009274B,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline vs Untreated,-0.4,ST2009274C,y,n,n
2009,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,3.3,ST2009275A,y,n,n
2009,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.6,ST2009276A,y,n,n
2009,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,9.9,ST2009277A,y,n,n
2009,Middle Des Moines,Boone,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-2.2,ST2009278A,y,n,n
2009,Middle Des Moines,Boone,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-1.7,ST2009279A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,0.7,ST2009280A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline vs Untreated,3.9,ST2009280B,y,n,n
2009,Middle Des Moines,Boone,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.6,ST2009281A,y,n,n
2009,Middle Des Moines,Boone,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,7.8,ST2009282A,y,n,n
2009,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline vs Untreated,-0.3,ST2009283C,y,n,n
2009,North Skunk,Mahaska,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,13.9,ST2009285A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.1,ST2009286A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,1.6,ST2009287A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-1.1,ST2009287B,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,2.8,ST2009288B,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,1.4,ST2009288D,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,1.7,ST2009288E,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Crop Management - Population,High vs Low Plant Population,0.3,ST2009289A,y,n,n
2009,Upper Wapsipinicon,Linn,Corn,Plant Nutrition - Stabilizer or Additive,Instinct vs Untreated,2.6,ST2009290A,y,n,n
2009,Upper Wapsipinicon,Linn,Corn,Plant Nutrition - Stabilizer or Additive,Instinct vs Untreated,7.7,ST2009291A,y,n,n
2009,Upper Wapsipinicon,Linn,Corn,Plant Nutrition - Stabilizer or Additive,Instinct vs Untreated,0.4,ST2009291B,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Stabilizer or Additive,Instinct vs Untreated,1.2,ST2009292A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and UAN vs Untreated,-0.3,ST2009293A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.8,ST2009293B,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,11.4,ST2009294A,y,n,n
2009,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Headline vs Untreated,6,ST2009294B,y,n,n
2009,Upper Wapsipinicon,Buchanan,Soybeans,"Stimulant, PGR or Biological",Bio-Forge vs Untreated,-0.4,ST2009295A,y,n,n
2009,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.6,ST2009296A,y,n,n
2009,Upper Wapsipinicon,Black Hawk,Corn,Plant Nutrition - Stabilizer or Additive,NutriSphere-N vs Untreated,5.6,ST2009297A,y,n,n
2009,Upper Wapsipinicon,Black Hawk,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and UAN vs Untreated,1.3,ST2009297B,y,n,n
2009,Middle Cedar,Black Hawk,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-2.9,ST2009300A,y,n,n
2009,Middle Cedar,Black Hawk,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-4.1,ST2009300B,y,n,n
2009,Upper Cedar,Bremer,Corn,Plant Nutrition - Stabilizer or Additive,Instinct vs Untreated,1.3,ST2009301A,y,n,n
2009,Upper Cedar,Black Hawk,Corn,Plant Nutrition - Stabilizer or Additive,Instinct vs Untreated,-1.9,ST2009302A,y,n,n
2009,North Raccoon,Calhoun,Corn,Crop Management - Population,High vs Low Plant Population,9.6,ST2009303A,y,n,n
2009,North Raccoon,Calhoun,Corn,Crop Management - Population,High vs Low Plant Population,4.3,ST2009303B,y,n,n
2009,North Raccoon,Webster,Soybeans,Crop Management - Population,High vs Low Plant Population,2,ST2009304A,y,n,n
2009,North Raccoon,Webster,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.2,ST2009304B,y,n,n
2009,North Raccoon,Webster,Soybeans,Plant Nutrition - Fertilizer,Seed Set vs Untreated,0.5,ST2009304C,y,n,n
2009,North Raccoon,Webster,Corn,Crop Protection - Fungicide,Headline (Two Pass) vs Untreated,3.2,ST2009305A,y,n,n
2009,North Raccoon,Calhoun,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,4.1,ST2009306A,y,n,n
2009,North Raccoon,Calhoun,Soybeans,Plant Nutrition - Fertilizer,Seed Set vs Untreated,0.6,ST2009308A,y,n,n
2009,North Raccoon,Calhoun,Soybeans,Plant Nutrition - Fertilizer,Seed Set vs Untreated,0.2,ST2009309A,y,n,n
2009,North Raccoon,Calhoun,Soybeans,Plant Nutrition - Fertilizer,Seed Set vs Untreated,0.6,ST2009309B,y,n,n
2009,North Raccoon,Calhoun,Soybeans,Plant Nutrition - Fertilizer,Seed Set vs Untreated,0.1,ST2009310A,y,n,n
2009,North Raccoon,Calhoun,Soybeans,"Stimulant, PGR or Biological",Bio-Forge vs Untreated,0,ST2009311A,y,n,n
2009,North Raccoon,Calhoun,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2,ST2009312A,y,n,n
2009,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline vs Untreated,7.5,ST2009313A,y,n,n
2009,Upper Wapsipinicon,Chickasaw,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,5.5,ST2009316A,y,n,n
2009,Little Sioux,Cherokee,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,5.3,ST2009317A,y,n,n
2009,Little Sioux,Cherokee,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,4.3,ST2009317B,y,n,n
2009,Skunk,Keokuk,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.5,ST2009318A,y,n,n
2009,Skunk,Keokuk,Corn,Crop Protection - Fungicide,Headline vs Untreated,15.7,ST2009320A,y,n,n
2009,Skunk,Keokuk,Corn,Crop Protection - Fungicide,Headline vs Untreated,6,ST2009321A,y,n,n
2009,South Skunk,Story,Corn,Plant Nutrition - Stabilizer or Additive,NutriSphere-N vs Untreated,-0.1,ST2009322B,y,n,n
2009,Upper Des Moines,Pocahontas,Corn,Crop Protection - Fungicide and Insecticide,Headline and Folicur vs Untreated,12.4,ST2009324A,y,n,n
2009,Upper Iowa,Story,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2.4,ST2009326A,y,n,n
2009,South Skunk,Story,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,4.4,ST2009328A,y,n,n
2009,Upper Iowa,Howard,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and UAN vs Untreated,-2.9,ST2009329A,y,n,n
2009,Upper Iowa,Howard,Corn,Plant Nutrition - Stabilizer or Additive,NutriSphere-N vs Untreated,-2.5,ST2009329B,y,n,n
